participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.is_final_winner,player.payoff,group.auctioneer_utility,predict.player.bid,predict.player.is_dutch_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.auctioneer_utility,paydiff_norm,paydiff_pct,predict0.player.bid,predict0.player.is_dutch_winner,predict0.player.payoff,predict0.group.dutch_time_elapsed,predict0.group.dutch_final_price,predict0.group.auctioneer_utility
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,15,1,3,50,22,0,1,6.771251678,44,0,0,38.3392336,17.76608955,0,0.0,10.97148303,39.02851697,30.89270345,-2.6228939807857143,-1.5822210970134611,17.6,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,16,2,3,50,47,0,1,3.376200676,47,0,0,43.9850528,38.2074269,0,0.0,10.15018649,39.84981351,32.16463577,-2.6228939807857143,-1.5822210970134611,37.6,0.0,0.0,10.799999999999997,39.2,31.156160000000003
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,17,2,5,50,30,0,1,8.887999058,42,0,0,34.90737675,24.28626054,0,0.0,13.43411279,36.56588721,27.2325124,-2.6228939807857143,-1.5822210970134611,24.0,0.0,-0.0,14.0,36.0,26.424
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,18,2,1,50,6,0,1,9.882048368,41,0,0,33.30188432,4.814636739,0,0.0,15.07476208,34.92523792,24.92193453,-2.6228939807857143,-1.5822210970134611,4.800000000000001,0.0,-0.0,15.600000000000001,34.4,24.20384
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,19,2,4,50,17,0,1,5.872974873,45,0,0,39.97860648,13.70428646,0,0.0,12.61345146,37.38654854,28.42665365,-2.6228939807857143,-1.5822210970134611,13.600000000000001,0.0,-0.0,13.199999999999996,36.800000000000004,27.570560000000008
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,20,1,4,50,50,1,1,4.905461311,46,1,4,41.71262681,40.67131151,1,8.545468631,9.328688492,40.67131151,33.46252159,-2.6228939807857143,-1.5822210970134611,40.0,1.0,9.1,10.0,40.0,32.400000000000006
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,21,2,1,50,27,0,1,6.375912666,44,0,0,38.66973701,21.8384219,0,0.0,13.43411279,36.56588721,27.2325124,-2.6228939807857143,-1.5822210970134611,21.6,0.0,-0.0,14.0,36.0,26.424
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,22,2,3,50,42,1,1,9.212158918,41,1,1,33.8237282,34.10526161,1,6.765375176,15.89473839,34.10526161,23.8054716,-2.6228939807857143,-1.5822210970134611,33.6,1.0,7.160159999999999,16.4,33.6,23.13024
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,23,1,5,50,2,0,1,23.94337344,27,0,0,14.71704943,1.601704478,0,0.0,27.34598066,22.65401934,10.88358822,-2.6228939807857143,-1.5822210970134611,1.6,0.0,-0.0,27.599999999999998,22.400000000000002,10.653440000000002
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,24,1,5,50,19,0,1,7.028885365,43,0,0,37.25740066,15.32763937,0,0.0,11.7925731,38.2074269,29.64671329,-2.6228939807857143,-1.5822210970134611,15.200000000000001,0.0,-0.0,12.399999999999999,37.6,28.74144
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,25,2,1,50,16,0,1,15.73998642,35,0,0,24.53290903,12.89333791,0,0.0,15.07476208,34.92523792,24.92193453,-2.6228939807857143,-1.5822210970134611,12.8,0.0,-0.0,15.600000000000001,34.4,24.20384
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,26,1,4,50,26,0,1,7.853449583,43,0,0,36.58373169,21.02318666,0,0.0,11.7925731,38.2074269,29.64671329,-2.6228939807857143,-1.5822210970134611,20.8,0.0,-0.0,12.399999999999999,37.6,28.74144
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,27,1,4,50,39,0,1,3.967876434,47,0,0,43.45668634,31.64679988,0,0.0,10.97148303,39.02851697,30.89270345,-2.6228939807857143,-1.5822210970134611,31.200000000000003,0.0,0.0,11.599999999999994,38.400000000000006,29.936640000000008
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,28,1,3,50,4,0,1,26.52551246,24,0,0,11.90436632,3.206656654,0,0.0,29.79167544,20.20832456,8.769567477,-2.6228939807857143,-1.5822210970134611,3.2,0.0,-0.0,30.0,20.0,8.600000000000001
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,29,1,3,50,14,0,1,2.559788465,48,0,0,45.66547292,11.2729758,0,0.0,9.328688492,40.67131151,33.46252159,-2.6228939807857143,-1.5822210970134611,11.200000000000001,0.0,-0.0,10.0,40.0,32.400000000000006
x6yere8h,p08,8,-7,-45,31,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,30,2,2,50,13,0,1,5.194434166,45,0,0,40.55875879,10.46359567,0,0.0,9.328688492,40.67131151,33.46252159,-2.6228939807857143,-1.5822210970134611,10.4,0.0,-0.0,10.0,40.0,32.400000000000006
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,3,1,1,50,41,0,1,8.169285059,42,0,0,35.48091052,33.28552559,0,0.0,14.25455157,35.74544843,26.064277,-0.9714571417857144,0.4687426761703387,32.800000000000004,0.0,0.0,14.799999999999997,35.2,25.301760000000005
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,4,1,5,50,5,0,1,8.821135998,42,0,0,34.96073347,4.010282086,0,0.0,13.43411279,36.56588721,27.2325124,-0.9714571417857144,0.4687426761703387,4.0,0.0,-0.0,14.0,36.0,26.424
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,5,2,4,50,21,0,1,2.322706223,48,0,0,45.88169192,16.9528352,0,0.0,10.97148303,39.02851697,30.89270345,-0.9714571417857144,0.4687426761703387,16.8,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,6,1,3,50,23,0,1,13.76006222,37,0,0,27.32667626,18.5797641,0,0.0,19.17217658,30.82782342,19.5981304,-0.9714571417857144,0.4687426761703387,18.400000000000002,0.0,-0.0,19.599999999999998,30.400000000000002,19.079040000000003
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,7,1,5,50,50,1,1,3.074160099,47,1,3,44.25477503,40.67131151,1,8.545468631,9.328688492,40.67131151,33.46252159,-0.9714571417857144,0.4687426761703387,40.0,1.0,9.1,10.0,40.0,32.400000000000006
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,8,2,2,50,43,1,1,11.87379146,39,1,4,30.20152053,34.92523792,1,6.979236022,15.07476208,34.92523792,24.92193453,-0.9714571417857144,0.4687426761703387,34.4,1.0,7.392560000000001,15.600000000000001,34.4,24.20384
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,9,2,5,50,45,0,1,3.011236906,47,0,0,44.31096544,36.56588721,0,0.0,10.97148303,39.02851697,30.89270345,-0.9714571417857144,0.4687426761703387,36.0,0.0,0.0,11.599999999999994,38.400000000000006,29.936640000000008
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,10,2,1,50,48,1,1,8.374708891,42,1,6,35.3169823,39.02851697,1,8.085608767,10.97148303,39.02851697,30.89270345,-0.9714571417857144,0.4687426761703387,38.400000000000006,1.0,8.597759999999996,11.599999999999994,38.400000000000006,29.936640000000008
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,11,1,3,50,39,0,1,15.47750998,35,0,0,24.70745586,31.64679988,1,6.138607341,18.35320012,31.64679988,20.6112189,-0.9714571417857144,0.4687426761703387,31.200000000000003,1.0,6.480239999999998,18.799999999999997,31.200000000000003,20.055360000000004
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,12,2,5,50,36,0,1,1.573035479,49,0,0,47.53550397,29.19067829,0,0.0,19.17217658,30.82782342,19.5981304,-0.9714571417857144,0.4687426761703387,28.8,0.0,0.0,19.599999999999998,30.400000000000002,19.079040000000003
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,13,1,2,50,40,0,1,6.616331577,44,0,0,38.4687468,32.46603618,0,0.0,13.43411279,36.56588721,27.2325124,-0.9714571417857144,0.4687426761703387,32.0,0.0,0.0,14.0,36.0,26.424
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,14,1,5,50,13,0,1,6.877185106,44,0,0,38.25067325,10.46359567,0,0.0,10.97148303,39.02851697,30.89270345,-0.9714571417857144,0.4687426761703387,10.4,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,15,2,1,50,32,0,1,6.571134806,44,0,0,38.5065313,25.91983173,0,0.0,13.43411279,36.56588721,27.2325124,-0.9714571417857144,0.4687426761703387,25.6,0.0,-0.0,14.0,36.0,26.424
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,16,1,4,50,37,1,1,16.00488138,34,1,3,23.66084663,30.00911379,1,5.733100113,19.99088621,30.00911379,18.61084699,-0.9714571417857144,0.4687426761703387,29.6,1.0,6.041359999999999,20.4,29.6,18.12704
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,17,1,3,50,34,0,1,8.776770115,42,0,0,34.99613745,27.55466002,0,0.0,14.25455157,35.74544843,26.064277,-0.9714571417857144,0.4687426761703387,27.200000000000003,0.0,-0.0,14.799999999999997,35.2,25.301760000000005
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,18,2,5,50,3,0,1,9.882048368,41,0,0,33.30188432,2.403788376,0,0.0,15.07476208,34.92523792,24.92193453,-0.9714571417857144,0.4687426761703387,2.4000000000000004,0.0,-0.0,15.600000000000001,34.4,24.20384
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,19,2,2,50,3,0,1,5.872974873,45,0,0,39.97860648,2.403788376,0,0.0,12.61345146,37.38654854,28.42665365,-0.9714571417857144,0.4687426761703387,2.4000000000000004,0.0,-0.0,13.199999999999996,36.800000000000004,27.570560000000008
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,20,2,3,50,21,0,1,7.503875971,43,0,0,36.86933333,16.9528352,0,0.0,11.7925731,38.2074269,29.64671329,-0.9714571417857144,0.4687426761703387,16.8,0.0,-0.0,12.399999999999999,37.6,28.74144
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,21,1,4,50,47,1,1,7.258923292,43,1,4,37.06945967,38.2074269,1,7.859389548,11.7925731,38.2074269,29.64671329,-0.9714571417857144,0.4687426761703387,37.6,1.0,8.350959999999999,12.399999999999999,37.6,28.74144
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,22,1,3,50,47,1,1,9.629808426,41,1,6,33.49837924,38.2074269,1,7.859389548,11.7925731,38.2074269,29.64671329,-0.9714571417857144,0.4687426761703387,37.6,1.0,8.350959999999999,12.399999999999999,37.6,28.74144
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,23,2,3,50,20,0,1,29.03241253,21,0,0,9.416067401,16.14001396,0,0.0,29.79167544,20.20832456,8.769567477,-0.9714571417857144,0.4687426761703387,16.0,0.0,0.0,30.0,20.0,8.600000000000001
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,24,1,3,50,30,0,1,7.028885365,43,0,0,37.25740066,24.28626054,0,0.0,11.7925731,38.2074269,29.64671329,-0.9714571417857144,0.4687426761703387,24.0,0.0,-0.0,12.399999999999999,37.6,28.74144
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,25,2,4,50,2,0,1,15.73998642,35,0,0,24.53290903,1.601704478,0,0.0,15.07476208,34.92523792,24.92193453,-0.9714571417857144,0.4687426761703387,1.6,0.0,-0.0,15.600000000000001,34.4,24.20384
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,26,2,3,50,12,0,1,11.75577784,39,0,0,30.28896862,9.654772464,0,0.0,15.89473839,34.10526161,23.8054716,-0.9714571417857144,0.4687426761703387,9.600000000000001,0.0,-0.0,16.4,33.6,23.13024
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,27,1,5,50,11,0,1,3.967876434,47,0,0,43.45668634,8.846524892,0,0.0,10.97148303,39.02851697,30.89270345,-0.9714571417857144,0.4687426761703387,8.8,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,28,2,5,50,15,0,1,15.13343668,35,0,0,24.93626461,12.08289548,0,0.0,18.35320012,31.64679988,20.6112189,-0.9714571417857144,0.4687426761703387,12.0,0.0,-0.0,18.799999999999997,31.200000000000003,20.055360000000004
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,29,2,2,50,22,0,1,14.56633925,36,0,0,26.03662395,17.76608955,0,0.0,19.99088621,30.00911379,18.61084699,-0.9714571417857144,0.4687426761703387,17.6,0.0,-0.0,20.4,29.6,18.12704
15prj7to,p06,6,44,24,65,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,30,1,3,50,29,0,1,8.086319685,42,0,0,35.54711689,23.46996893,0,0.0,10.97148303,39.02851697,30.89270345,-0.9714571417857144,0.4687426761703387,23.200000000000003,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,3,2,3,50,17,0,1,11.94337702,39,0,0,30.14995763,13.70428646,0,0.0,17.53396382,32.46603618,21.65012841,-1.2467342888214286,0.2862484598830222,13.600000000000001,0.0,-0.0,18.0,32.0,21.056
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,4,2,5,50,18,0,1,2.692629814,48,0,0,45.54432161,14.51572538,1,2.371542004,35.48427462,14.51572538,4.729205651,-1.2467342888214286,0.2862484598830222,14.4,1.0,2.44656,35.6,14.4,4.65984
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,5,1,4,50,28,0,1,2.928666115,48,0,0,45.3290565,22.65401934,0,0.0,14.25455157,35.74544843,26.064277,-1.2467342888214286,0.2862484598830222,22.400000000000002,0.0,-0.0,14.799999999999997,35.2,25.301760000000005
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,6,2,2,50,38,0,1,4.096367359,46,0,0,42.41977493,30.82782342,0,0.0,15.89473839,34.10526161,23.8054716,-1.2467342888214286,0.2862484598830222,30.400000000000002,0.0,0.0,16.4,33.6,23.13024
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,7,1,2,50,33,0,1,3.074160099,47,0,0,44.25477503,26.73709304,0,0.0,9.328688492,40.67131151,33.46252159,-1.2467342888214286,0.2862484598830222,26.400000000000002,0.0,-0.0,10.0,40.0,32.400000000000006
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,8,2,1,50,24,0,1,11.87379146,39,0,0,30.20152053,19.39384648,0,0.0,15.07476208,34.92523792,24.92193453,-1.2467342888214286,0.2862484598830222,19.200000000000003,0.0,-0.0,15.600000000000001,34.4,24.20384
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,9,1,5,50,21,0,1,26.39663363,24,0,0,11.96313506,16.9528352,0,0.0,29.79167544,20.20832456,8.769567477,-1.2467342888214286,0.2862484598830222,16.8,0.0,0.0,30.0,20.0,8.600000000000001
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,10,2,3,50,12,0,1,8.374708891,42,0,0,35.3169823,9.654772464,0,0.0,10.97148303,39.02851697,30.89270345,-1.2467342888214286,0.2862484598830222,9.600000000000001,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,11,1,2,50,5,0,1,15.47750998,35,0,0,24.70745586,4.010282086,0,0.0,18.35320012,31.64679988,20.6112189,-1.2467342888214286,0.2862484598830222,4.0,0.0,-0.0,18.799999999999997,31.200000000000003,20.055360000000004
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,12,1,4,50,47,1,1,5.787228346,45,1,2,40.05191976,38.2074269,1,7.859389548,11.7925731,38.2074269,29.64671329,-1.2467342888214286,0.2862484598830222,37.6,1.0,8.350959999999999,12.399999999999999,37.6,28.74144
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,13,1,5,50,34,0,1,6.616331577,44,0,0,38.4687468,27.55466002,0,0.0,13.43411279,36.56588721,27.2325124,-1.2467342888214286,0.2862484598830222,27.200000000000003,0.0,-0.0,14.0,36.0,26.424
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,14,1,2,50,48,1,1,6.877185106,44,1,4,38.25067325,39.02851697,1,8.085608767,10.97148303,39.02851697,30.89270345,-1.2467342888214286,0.2862484598830222,38.400000000000006,1.0,8.597759999999996,11.599999999999994,38.400000000000006,29.936640000000008
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,15,1,1,50,27,0,1,6.771251678,44,0,0,38.3392336,21.8384219,0,0.0,10.97148303,39.02851697,30.89270345,-1.2467342888214286,0.2862484598830222,21.6,0.0,-0.0,11.599999999999994,38.400000000000006,29.936640000000008
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,16,1,3,50,17,0,1,16.00488138,34,0,0,23.66084663,13.70428646,0,0.0,19.99088621,30.00911379,18.61084699,-1.2467342888214286,0.2862484598830222,13.600000000000001,0.0,-0.0,20.4,29.6,18.12704
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,17,1,2,50,44,1,1,8.776770115,42,1,2,34.99613745,35.74544843,1,7.195567194,14.25455157,35.74544843,26.064277,-1.2467342888214286,0.2862484598830222,35.2,1.0,7.627839999999997,14.799999999999997,35.2,25.301760000000005
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,18,2,2,50,4,0,1,9.882048368,41,0,0,33.30188432,3.206656654,0,0.0,15.07476208,34.92523792,24.92193453,-1.2467342888214286,0.2862484598830222,3.2,0.0,-0.0,15.600000000000001,34.4,24.20384
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,19,1,5,50,48,1,1,6.329009771,44,1,4,38.70894783,39.02851697,1,8.085608767,10.97148303,39.02851697,30.89270345,-1.2467342888214286,0.2862484598830222,38.400000000000006,1.0,8.597759999999996,11.599999999999994,38.400000000000006,29.936640000000008
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,20,2,2,50,41,0,1,7.503875971,43,0,0,36.86933333,33.28552559,0,0.0,11.7925731,38.2074269,29.64671329,-1.2467342888214286,0.2862484598830222,32.800000000000004,0.0,0.0,12.399999999999999,37.6,28.74144
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,21,1,5,50,16,0,1,7.258923292,43,0,0,37.06945967,12.89333791,0,0.0,11.7925731,38.2074269,29.64671329,-1.2467342888214286,0.2862484598830222,12.8,0.0,-0.0,12.399999999999999,37.6,28.74144
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,22,1,2,50,23,0,1,9.629808426,41,0,0,33.49837924,18.5797641,0,0.0,11.7925731,38.2074269,29.64671329,-1.2467342888214286,0.2862484598830222,18.400000000000002,0.0,-0.0,12.399999999999999,37.6,28.74144
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,23,2,5,50,11,0,1,29.03241253,21,0,0,9.416067401,8.846524892,0,0.0,29.79167544,20.20832456,8.769567477,-1.2467342888214286,0.2862484598830222,8.8,0.0,-0.0,30.0,20.0,8.600000000000001
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,24,2,2,50,11,0,1,5.207001925,45,0,0,40.54801335,8.846524892,0,0.0,12.61345146,37.38654854,28.42665365,-1.2467342888214286,0.2862484598830222,8.8,0.0,-0.0,13.199999999999996,36.800000000000004,27.570560000000008
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,25,1,3,50,15,0,1,7.706809998,43,0,0,36.70353623,12.08289548,0,0.0,13.43411279,36.56588721,27.2325124,-1.2467342888214286,0.2862484598830222,12.0,0.0,-0.0,14.0,36.0,26.424
tzmrjesq,p09,9,34,14,53,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,26,2,2,50,42,1,1,11.75577784,39,1,3,30.28896862,34.10526161,1,6.765375176,15.89473839,34.10526161,23.8054716,-1.2467342888214286,0.2862484598830222,33.6,1.0,7.160159999999999,16.4,33.6,23.13024
